CustomerID,recency,frequenci,monitery,country,group
14285,44,4,477.5025,United Kingdom,2
14286,46,3,1542.916667,United Kingdom,2
14287,31,3,58.87666667,United Kingdom,4
14288,236,1,426.6,United Kingdom,3
14289,31,6,151.8766667,United Kingdom,4
14290,34,5,462.93,United Kingdom,2
14291,24,11,353.0227273,United Kingdom,2
14292,30,9,541.3255556,United Kingdom,2
14293,26,4,261.64,United Kingdom,4
14295,63,1,166.2,United Kingdom,4
14297,40,4,326.3325,United Kingdom,2
14298,31,44,1171.075,United Kingdom,1
14299,31,9,440.6244444,United Kingdom,2
14300,41,1,43.2,United Kingdom,4
14301,140,1,640.14,United Kingdom,2
14304,245,1,383.45,United Kingdom,3
14305,94,3,619.6533333,United Kingdom,2
14306,74,2,1046.66,United Kingdom,2
14307,111,6,499.2866667,United Kingdom,2
14309,31,9,261.3922222,United Kingdom,4
14311,265,1,310.26,United Kingdom,3
14312,69,6,268.5983333,United Kingdom,4
14314,129,1,120,United Kingdom,4
14315,67,6,413.5216667,United Kingdom,2
14317,87,1,508.58,United Kingdom,2
14320,229,2,238.895,United Kingdom,3
14321,33,5,306.15,United Kingdom,2
14323,137,2,302.53,United Kingdom,2
14326,265,1,183.85,United Kingdom,3
14327,186,1,311.65,United Kingdom,3
14329,40,7,716.4057143,United Kingdom,2
14331,147,2,231.33,United Kingdom,4
14332,45,3,288.77,United Kingdom,4
14333,90,1,415.2,United Kingdom,2
14334,39,8,319.02625,United Kingdom,2
14335,39,2,234.13,Germany,4
14336,39,4,403.7275,United Kingdom,2
14338,184,2,294.11,United Kingdom,3
14339,265,1,309.52,United Kingdom,3
14340,241,1,134.7,United Kingdom,3
14341,68,8,272.785,United Kingdom,2
14342,44,4,167.14,United Kingdom,4
14344,150,8,111.24125,United Kingdom,4
14345,61,1,108.98,United Kingdom,4
14346,143,2,510.79,United Kingdom,2
14348,283,1,409.57,United Kingdom,3
14349,33,1,133.5,United Kingdom,4
14350,297,1,282.93,United Kingdom,3
14351,187,1,51,United Kingdom,4
14352,180,4,269.74,United Kingdom,3
14353,238,1,90.6,United Kingdom,3
14354,28,2,81.81,United Kingdom,4
14355,388,1,174.4,United Kingdom,3
14356,102,2,350.615,United Kingdom,2
14357,66,1,225.77,United Kingdom,4
14359,42,3,304.06,United Kingdom,2
14360,54,4,532.0575,United Kingdom,2
14362,45,1,161.2,United Kingdom,4
14364,131,8,464.66875,United Kingdom,2
14367,31,16,578.845,United Kingdom,2
14368,342,1,155,United Kingdom,3
14371,318,1,100.5,United Kingdom,3
14373,381,1,76.55,United Kingdom,3
14375,208,1,257.68,United Kingdom,3
14377,214,2,308.525,United Kingdom,3
14379,67,2,174.05,United Kingdom,4
14381,75,1,202.68,United Kingdom,4
14382,49,1,626.07,United Kingdom,2
14383,61,3,415.8966667,United Kingdom,2
14385,32,3,67.37,United Kingdom,4
14386,319,1,142.4,United Kingdom,3
14387,55,3,590.1866667,United Kingdom,2
14388,33,8,401.605,United Kingdom,2
14389,88,2,521.73,United Kingdom,2
14390,33,9,516.98,United Kingdom,2
14393,241,1,67.95,United Kingdom,3
14395,25,9,389.7455556,United Kingdom,2
14396,88,2,243.995,United Kingdom,4
14397,25,19,137.5242105,United Kingdom,4
14400,172,1,574.7,United Kingdom,2
14401,27,13,311.6523077,United Kingdom,2
14403,153,4,368.9525,United Kingdom,2
14404,56,6,245.72,United Kingdom,4
14406,142,1,156.75,United Kingdom,4
14407,130,6,359.6216667,United Kingdom,2
14408,33,7,372.3614286,United Kingdom,2
14409,94,6,343.2416667,United Kingdom,2
14410,115,9,122.7855556,United Kingdom,4
14411,333,1,1063,United Kingdom,3
14412,65,2,385.015,United Kingdom,2
14413,385,1,122.7,United Kingdom,3
14414,114,7,213.8542857,United Kingdom,4
14415,24,13,453.8676923,United Kingdom,2
14416,45,2,245.11,United Kingdom,4
14418,26,3,645.75,United Kingdom,2
14419,33,6,176.3433333,United Kingdom,4
14420,122,1,387.52,United Kingdom,2
14421,80,2,406.555,United Kingdom,2
14422,23,6,710.6066667,United Kingdom,2
14423,241,1,265.2,United Kingdom,3
14424,40,1,322.08,United Kingdom,2
14426,46,10,448.167,United Kingdom,2
14427,73,2,181.67,United Kingdom,4
14428,30,5,248.966,United Kingdom,4
14431,325,1,470.36,United Kingdom,3
14432,32,6,375.9183333,United Kingdom,2
14434,44,6,228.8,United Kingdom,4
14436,121,1,89.06,United Kingdom,4
14437,388,1,63,United Kingdom,3
14438,329,1,131.9,United Kingdom,3
14439,342,1,2661.24,Greece,3
14440,31,5,471.536,United Kingdom,2
14441,23,4,428.2225,United Kingdom,2
14442,227,2,794.91,Channel Islands,3
14443,76,4,355.05,United Kingdom,2
14446,23,4,259.895,United Kingdom,4
14447,41,5,232.646,United Kingdom,4
14448,32,2,187.675,United Kingdom,4
14449,41,4,226.775,United Kingdom,4
14450,203,3,161.0833333,United Kingdom,3
14451,83,2,331.295,United Kingdom,2
14452,33,2,132.22,United Kingdom,4
14453,213,1,119.93,United Kingdom,3
14456,28,9,340.2666667,United Kingdom,2
14457,333,1,113.64,United Kingdom,3
14459,178,1,1837.92,United Kingdom,2
14460,133,3,144.78,United Kingdom,4
14461,171,3,701.02,United Kingdom,2
14462,89,11,182.1836364,United Kingdom,4
14463,121,3,176.54,United Kingdom,4
14465,269,3,352.8733333,United Kingdom,3
14466,52,7,324.6285714,United Kingdom,2
14467,40,4,149.69,United Kingdom,4
14470,34,2,230.595,United Kingdom,4
14472,126,8,242.105,United Kingdom,4
14473,97,2,117.17,United Kingdom,4
14474,69,1,547.66,United Kingdom,2
14475,94,3,308.6166667,United Kingdom,2
14476,280,1,215.7,United Kingdom,3
14477,42,4,327.4,United Kingdom,2
14479,276,2,158.125,United Kingdom,3
14480,34,1,279.05,United Kingdom,4
14481,187,2,318.255,United Kingdom,3
14482,41,6,344.6916667,United Kingdom,2
14483,304,1,137.1,United Kingdom,3
14484,73,1,321.92,United Kingdom,2
14485,61,1,165.75,United Kingdom,4
14487,49,6,199.3883333,United Kingdom,4
14488,90,1,1064.28,United Kingdom,2
14489,230,1,463.38,United Kingdom,3
14491,198,2,170.465,United Kingdom,3
14493,30,5,476.648,United Kingdom,2
14494,48,1,139.56,United Kingdom,4
14495,73,2,61.9,United Kingdom,4
14496,334,2,269.405,United Kingdom,3
14497,332,1,475.37,United Kingdom,3
14498,65,5,391.464,United Kingdom,2
14499,49,3,271.7733333,United Kingdom,4
14500,111,3,118.95,United Kingdom,4
14501,206,2,125.605,United Kingdom,3
14502,42,11,224.6063636,United Kingdom,4
14503,26,6,590.5433333,United Kingdom,2
14504,70,4,168.315,United Kingdom,4
14505,40,8,738.205,United Kingdom,2
14506,40,5,402.434,United Kingdom,2
14507,46,6,230.53,United Kingdom,4
14508,45,2,138.21,United Kingdom,4
14511,34,5,262.962,United Kingdom,4
14512,210,2,137.64,United Kingdom,3
14513,123,3,151.8633333,United Kingdom,4
14514,84,3,351.7833333,United Kingdom,2
14515,40,6,350.3483333,United Kingdom,2
14517,56,2,165.225,United Kingdom,4
14518,87,1,174.37,United Kingdom,4
14520,24,2,135.3,United Kingdom,4
14522,47,4,243.635,United Kingdom,4
14523,131,1,241.09,United Kingdom,4
14524,54,9,207.52,United Kingdom,4
14525,42,9,481.3555556,United Kingdom,2
14527,25,55,154.7058182,United Kingdom,1
14528,60,1,364.22,United Kingdom,2
14529,83,3,206.68,United Kingdom,4
14530,48,6,487.6516667,United Kingdom,2
14532,259,4,233.2125,United Kingdom,3
14533,47,7,278.5314286,United Kingdom,2
14534,25,18,247.0583333,United Kingdom,2
14535,83,3,954.73,United Kingdom,2
14536,282,1,171.8,United Kingdom,3
14537,80,1,355.56,United Kingdom,2
14538,87,2,194.125,United Kingdom,4
14539,38,2,268.74,United Kingdom,4
14540,32,3,332.0866667,United Kingdom,2
14541,81,8,182.70625,United Kingdom,4
14542,208,1,103.25,United Kingdom,3
14543,51,16,226.895625,United Kingdom,4
14544,47,2,1012.225,United Kingdom,2
14546,28,5,515.618,United Kingdom,2
14547,26,8,500.9425,United Kingdom,2
14548,173,2,326.4,United Kingdom,3
14549,334,1,289.24,United Kingdom,3
14550,33,2,382.81,United Kingdom,2
14551,41,2,93.115,United Kingdom,4
14552,174,1,165.07,United Kingdom,4
14553,42,5,171.854,United Kingdom,4
14554,33,4,595.26,United Kingdom,2
14555,80,2,162.07,United Kingdom,4
14557,108,1,788.38,United Kingdom,2
14560,30,22,101.7168182,United Kingdom,4
14561,98,3,360.2533333,United Kingdom,2
14562,26,18,281.9316667,United Kingdom,2
14565,118,4,774.78,United Kingdom,2
14566,133,1,1432,Channel Islands,2
14567,79,2,765.18,United Kingdom,2
14569,24,1,227.39,United Kingdom,4
14570,303,2,109.03,United Kingdom,3
14572,26,7,404.6914286,United Kingdom,2
14573,202,9,183.7133333,United Kingdom,3
14576,395,1,35.4,United Kingdom,3
14577,35,4,214.9275,United Kingdom,4
14578,26,1,168.63,United Kingdom,4
14581,39,1,138.6,United Kingdom,4
14582,63,1,114.11,United Kingdom,4
14583,28,5,210.51,United Kingdom,4
14584,192,4,260.565,United Kingdom,3
14585,73,1,157.05,United Kingdom,4
14586,299,1,237.36,United Kingdom,3
14587,41,9,177.9044444,United Kingdom,4
14589,394,1,39.75,United Kingdom,3
14591,38,4,361.785,United Kingdom,2
14592,58,3,190.1533333,United Kingdom,4
14593,44,3,205.9966667,United Kingdom,4
14594,30,2,189.915,United Kingdom,4
14595,42,6,290.1,United Kingdom,2
14597,34,2,441.575,United Kingdom,2
14598,67,1,221.97,United Kingdom,4
14600,328,1,393.33,United Kingdom,3
14601,33,1,213.96,United Kingdom,4
14603,297,1,660,United Kingdom,3
14606,24,93,130.7166667,United Kingdom,1
14607,38,14,1183.535714,United Kingdom,2
14608,27,4,446.2875,United Kingdom,2
14609,95,4,150.39,United Kingdom,4
14616,265,3,135.36,United Kingdom,3
14618,32,3,184.48,United Kingdom,4
14619,268,1,394.44,United Kingdom,3
14620,228,2,206.39,United Kingdom,3
14621,24,5,357.672,United Kingdom,2
14622,207,1,320.58,United Kingdom,3
14623,55,5,177.85,United Kingdom,4
14624,80,2,112.925,United Kingdom,4
14625,219,2,449.815,United Kingdom,3
14626,46,4,697.8175,United Kingdom,2
14628,114,2,335.98,United Kingdom,2
14629,27,2,479.505,United Kingdom,2
14631,73,3,335.66,United Kingdom,2
14632,285,1,114.56,United Kingdom,3
14633,289,1,344.9,United Kingdom,3
14636,59,2,304.925,United Kingdom,2
14638,73,1,443.6,United Kingdom,2
14639,75,6,497.415,United Kingdom,2
14640,47,6,354.18,United Kingdom,2
14641,44,1,110.46,United Kingdom,4
14642,81,1,96.12,United Kingdom,4
14643,193,2,346.905,United Kingdom,3
14644,90,2,415.38,United Kingdom,2
14645,179,2,298.545,United Kingdom,3
14646,24,73,3838.43863,Netherlands,1
14647,224,1,243.22,United Kingdom,3
14649,27,4,354.3225,United Kingdom,2
14651,90,2,327.3,United Kingdom,2
14652,100,1,114.18,United Kingdom,4
14653,24,7,278.2214286,United Kingdom,2
14655,31,4,483.0575,United Kingdom,2
14656,192,2,145.525,United Kingdom,3
14657,40,4,212.055,United Kingdom,4
14658,28,2,123.575,United Kingdom,4
14659,31,9,281.1033333,United Kingdom,2
14660,109,2,142.87,United Kingdom,4
14661,49,1,107.95,United Kingdom,4
14662,51,4,192.7925,United Kingdom,4
14664,42,2,318.945,United Kingdom,2
14665,83,5,367.14,United Kingdom,2
14666,47,1,195.25,United Kingdom,4
14667,33,25,369.648,United Kingdom,2
14669,264,3,423.33,United Kingdom,3
14670,303,2,205.765,United Kingdom,3
14672,257,2,382.775,United Kingdom,3
14673,26,5,347.28,United Kingdom,2
14675,39,1,604.75,United Kingdom,2
14676,54,6,424.7066667,United Kingdom,2
14680,48,16,1797.131875,United Kingdom,2
14681,94,3,166.3166667,United Kingdom,4
14682,210,2,26,United Kingdom,4
14684,48,5,247.256,United Kingdom,4
14687,129,1,628.38,United Kingdom,2
14688,30,21,268.1366667,United Kingdom,2
14689,231,1,112.8,United Kingdom,3
14690,67,2,185.85,United Kingdom,4
14691,53,5,422.866,United Kingdom,2
14692,160,4,147.8875,United Kingdom,4
14693,287,1,172.9,United Kingdom,3
14696,27,7,296.9928571,United Kingdom,2
14697,241,2,94.305,United Kingdom,3
14698,24,5,250.152,United Kingdom,4
14699,237,1,109.13,United Kingdom,3
14700,55,3,745.1,United Kingdom,2
14701,33,9,283.2633333,United Kingdom,2
14702,24,17,193.6552941,United Kingdom,4
14703,37,1,318.17,United Kingdom,2
14704,34,9,171.8788889,United Kingdom,4
14705,221,1,179,United Kingdom,3
14708,25,3,375.4566667,United Kingdom,2
14709,38,13,378.5415385,United Kingdom,2
14710,37,4,151.5325,United Kingdom,4
14711,33,11,260.8,United Kingdom,2
14712,52,3,305.69,United Kingdom,2
14713,32,11,242.3963636,United Kingdom,4
14714,47,1,160.19,United Kingdom,4
14715,47,4,216.845,United Kingdom,4
14716,66,2,164.84,United Kingdom,4
14719,24,5,320.426,United Kingdom,2
14720,28,3,221.27,United Kingdom,4
14722,170,1,187.92,United Kingdom,4
14723,33,6,193.05,United Kingdom,4
14725,47,1,718.08,United Kingdom,2
14727,297,1,268.58,United Kingdom,3
14729,396,1,313.49,United Kingdom,3
14730,24,8,250.6325,United Kingdom,4
14731,70,3,126.6733333,United Kingdom,4
14732,31,8,337.81125,United Kingdom,2
14733,39,12,798.8258333,United Kingdom,2
14735,26,32,189.5528125,United Kingdom,4
14737,26,3,388.1833333,United Kingdom,2
14738,65,7,187.7785714,United Kingdom,4
14739,27,7,557.4685714,United Kingdom,2
14740,220,3,482.7366667,United Kingdom,3
14741,34,6,233.39,United Kingdom,4
14744,39,7,157.14,United Kingdom,4
14745,135,5,244.052,United Kingdom,4
14747,272,1,328.2,United Kingdom,3
14748,52,5,283.15,United Kingdom,2
14752,66,1,389.64,United Kingdom,2
14753,110,1,563.15,United Kingdom,2
14754,67,2,319.025,United Kingdom,2
14755,32,11,455.48,United Kingdom,2
14756,38,1,738.96,United Kingdom,2
14757,98,1,420.5,United Kingdom,2
14758,167,4,371.015,United Kingdom,2
14759,27,3,541.99,United Kingdom,2
14760,320,1,89.2,United Kingdom,3
14761,81,2,127.95,United Kingdom,4
14762,286,1,300.52,United Kingdom,3
14764,69,1,278.3,United Kingdom,4
14765,52,3,84.70333333,United Kingdom,4
14766,31,6,412.2283333,United Kingdom,2
14768,40,2,96.3,United Kingdom,4
14769,25,8,1334.34375,United Kingdom,2
14770,255,2,438.21,United Kingdom,3
14772,135,1,139.26,United Kingdom,4
14775,81,3,337.3,United Kingdom,2
14776,74,11,230.7545455,United Kingdom,4
14778,150,2,365.43,United Kingdom,2
14779,303,3,128.7166667,United Kingdom,3
14780,77,2,223.84,United Kingdom,4
14782,342,1,200.1,United Kingdom,3
14784,49,2,144.995,United Kingdom,4
14785,33,2,38.7,United Kingdom,4
14788,30,2,339.72,United Kingdom,2
14789,51,1,197.64,United Kingdom,4
14790,39,4,186.265,United Kingdom,4
14792,86,1,6.2,United Kingdom,4
14793,44,1,228.99,United Kingdom,4
14794,25,7,188.5585714,United Kingdom,4
14795,189,1,131.45,United Kingdom,3
14796,24,17,471.9111765,United Kingdom,2
14798,75,3,57.91333333,United Kingdom,4
14799,74,1,157.7,United Kingdom,4
14800,70,12,361.645,United Kingdom,2
14801,84,1,193.14,United Kingdom,4
14803,185,3,281.85,United Kingdom,3
14804,31,1,353.27,United Kingdom,2
14805,38,4,138.6625,United Kingdom,4
14806,98,1,193.39,United Kingdom,4
14808,62,8,342.64625,United Kingdom,2
14810,63,11,189.8072727,United Kingdom,4
14813,392,2,77.715,United Kingdom,3
14815,59,2,389.25,United Kingdom,2
14816,220,1,271.85,United Kingdom,3
14817,223,2,555.17,United Kingdom,3
14818,96,3,219.2666667,United Kingdom,4
14819,87,2,136.035,United Kingdom,4
14820,44,4,126.8225,United Kingdom,4
14821,389,1,48.8,United Kingdom,3
14823,203,3,107.1433333,United Kingdom,3
14824,33,4,281.9275,United Kingdom,4
14825,26,12,185.5758333,United Kingdom,4
14828,219,3,713.2533333,United Kingdom,2
14829,52,4,174.3875,United Kingdom,4
14830,76,1,197.13,United Kingdom,4
14834,40,6,286.7166667,United Kingdom,2
14836,33,3,34.15,United Kingdom,4
14837,112,4,412.375,United Kingdom,2
14840,290,1,62.85,United Kingdom,3
14841,76,6,549.2933333,United Kingdom,2
14842,66,4,706.1725,United Kingdom,2
14844,86,4,797.4525,United Kingdom,2
14847,171,1,309.4,United Kingdom,3
14849,44,25,317.2216,United Kingdom,2
14850,334,1,325.75,United Kingdom,3
14851,46,2,255.675,United Kingdom,4
14852,81,6,472.7816667,United Kingdom,2
14853,47,2,237.9,United Kingdom,4
14854,101,7,394.2614286,United Kingdom,2
14855,142,2,322.825,United Kingdom,2
14856,59,3,437.1266667,United Kingdom,2
14857,82,2,586.56,United Kingdom,2
14859,35,4,338.435,United Kingdom,2
14860,42,1,170.32,United Kingdom,4
14861,75,1,125.79,United Kingdom,4
14862,48,2,420.6,United Kingdom,2
14863,52,1,266.76,United Kingdom,4
14865,30,2,26.1,United Kingdom,4
14866,33,12,1199.158333,United Kingdom,2
14867,208,3,236.76,United Kingdom,3
14868,26,8,369.19875,United Kingdom,2
14869,31,2,362.85,United Kingdom,2
14870,284,1,327.25,United Kingdom,3
14871,26,4,130.595,United Kingdom,4
14873,233,1,519.68,United Kingdom,3
14875,130,2,732.66,United Kingdom,2
14878,35,9,165.06,United Kingdom,4
14880,100,3,235.3966667,United Kingdom,4
14881,42,1,255.4,United Kingdom,4
14882,49,2,294.85,United Kingdom,2
14883,41,6,126.9316667,United Kingdom,4
14885,154,1,765.32,United Kingdom,2
14886,275,1,364.8,United Kingdom,3
14887,102,1,1862,United Kingdom,2
14888,230,1,369.2,United Kingdom,3
14889,359,1,135.9,United Kingdom,3
14890,276,1,125.65,United Kingdom,3
14891,171,2,277.19,United Kingdom,3
14893,32,2,618.925,United Kingdom,2
14894,108,1,655.75,United Kingdom,2
14895,30,20,556.9355,United Kingdom,2
14896,227,2,234.385,United Kingdom,3
14897,30,4,341.595,United Kingdom,2
14898,46,6,217.2533333,United Kingdom,4
14901,34,9,157.9211111,United Kingdom,4
14902,48,1,332.66,United Kingdom,2
14903,44,5,562.126,United Kingdom,2
14904,25,2,512.72,United Kingdom,2
14905,180,2,308.075,United Kingdom,3
14907,26,7,500.1571429,United Kingdom,2
14908,97,1,277.8,United Kingdom,4
14910,25,4,108.5875,United Kingdom,4
14911,24,201,715.5475622,EIRE,1
14912,39,2,433.925,Italy,2
14913,58,4,306.8575,United Kingdom,2
14915,114,2,153.74,United Kingdom,4
14916,93,4,317.245,United Kingdom,2
14918,138,2,805.075,United Kingdom,2
14920,235,2,488.885,United Kingdom,3
14921,53,2,658.035,United Kingdom,2
14923,73,1,749.1,United Kingdom,2
14924,268,1,310.05,United Kingdom,3
14929,55,1,223.88,United Kingdom,4
14930,131,3,790.9533333,Channel Islands,2
14931,27,5,251.536,Channel Islands,4
14932,388,1,363.53,Channel Islands,3
14934,104,2,945.47,Channel Islands,2
14935,320,1,1784.71,Channel Islands,3
14936,56,8,1017.1275,Channel Islands,2
14937,79,3,540.6266667,Channel Islands,2
14944,52,12,491.6875,United Kingdom,2
14946,37,1,100.9,United Kingdom,4
14947,95,2,145.41,United Kingdom,4
14948,46,6,183.6616667,United Kingdom,4
14950,42,1,371.2,United Kingdom,2
14951,102,1,311.69,United Kingdom,2
14952,82,11,736.3172727,United Kingdom,2
14953,48,1,289.82,United Kingdom,4
14954,35,1,336.17,United Kingdom,2
14957,276,1,58.49,United Kingdom,3
14958,170,3,166.56,United Kingdom,4
14959,87,4,173.855,United Kingdom,4
14960,31,2,110.635,United Kingdom,4
14961,33,9,782.7422222,United Kingdom,2
14962,293,1,126.7,United Kingdom,3
14963,32,5,297.56,United Kingdom,2
14964,270,1,206.21,United Kingdom,3
14965,119,2,299.5,United Kingdom,2
14966,37,1,191.32,United Kingdom,4
14967,72,1,463.8,United Kingdom,2
14968,53,1,147.59,United Kingdom,4
14970,91,4,398.015,United Kingdom,2
14971,58,3,372.19,United Kingdom,2
14972,151,1,114.77,United Kingdom,4
14973,130,3,438.15,United Kingdom,2
14974,60,1,114.39,United Kingdom,4
14975,80,1,279.94,United Kingdom,4
14976,80,7,112.98,United Kingdom,4
14978,95,5,386.284,United Kingdom,2
14981,269,1,102.12,United Kingdom,3
14984,42,2,106.635,United Kingdom,4
14985,221,2,148.375,United Kingdom,3
14987,38,2,163.2,United Kingdom,4
14988,234,1,334.54,United Kingdom,3
14995,61,2,116.615,United Kingdom,4
14997,69,3,182.0666667,United Kingdom,4
14998,193,2,214.935,United Kingdom,3
15000,70,1,490.52,United Kingdom,2
15002,138,4,410.44,United Kingdom,2
15004,170,1,1246.32,United Kingdom,2
15005,38,28,225.5917857,United Kingdom,2
15006,74,1,502.09,United Kingdom,2
15007,182,1,156.91,United Kingdom,3
15009,35,3,420.5933333,United Kingdom,2
15010,58,1,308.94,United Kingdom,2
15012,76,2,211.52,United Kingdom,4
15014,66,2,130.085,United Kingdom,4
15016,195,1,170.04,United Kingdom,3
15017,56,1,125.58,United Kingdom,4
15018,61,3,165.4033333,United Kingdom,4
15019,289,1,266,United Kingdom,3
15021,31,9,212.7577778,United Kingdom,4
15022,34,4,226.26,United Kingdom,4
15023,26,11,618.4327273,United Kingdom,2
15024,32,10,166.133,United Kingdom,4
15025,56,1,377.01,United Kingdom,2
15026,103,3,156.3333333,United Kingdom,4
15027,53,4,266.5375,United Kingdom,4
15028,31,4,156.7825,United Kingdom,4
15030,94,2,259.14,United Kingdom,4
15031,27,4,167.035,United Kingdom,4
15032,279,3,1653.033333,United Kingdom,3
15033,27,10,258.667,United Kingdom,4
15034,38,8,538.57625,United Kingdom,2
15035,112,1,252.73,United Kingdom,4
15036,95,3,155.1833333,United Kingdom,4
15038,81,6,117.5816667,United Kingdom,4
15039,32,47,423.7114894,United Kingdom,1
15041,193,1,180.35,United Kingdom,3
15042,222,1,135.93,United Kingdom,3
15043,54,1,537,United Kingdom,2
15044,42,17,452.9547059,United Kingdom,2
15045,174,2,367.83,United Kingdom,2
15046,32,15,347.5846667,United Kingdom,2
15047,292,1,343.62,United Kingdom,3
15048,88,4,96.0125,United Kingdom,4
15049,296,1,121.17,United Kingdom,3
15050,48,3,594.03,United Kingdom,2
15051,46,3,463.87,United Kingdom,2
15052,342,1,215.78,United Kingdom,3
15053,27,3,232.5966667,United Kingdom,4
15054,35,2,151.05,United Kingdom,4
15057,298,2,744.75,United Kingdom,3
15058,48,11,193.1809091,United Kingdom,4
15059,63,9,148.6355556,United Kingdom,4
15060,31,4,75.7725,United Kingdom,4
15061,26,48,1136.127917,United Kingdom,1
15062,94,4,246.965,United Kingdom,4
15063,236,1,370.8,United Kingdom,3
15065,60,4,789.5325,United Kingdom,2
15066,76,1,893.59,United Kingdom,2
15067,101,3,581.5866667,United Kingdom,2
15068,69,2,276.68,United Kingdom,4
15069,202,1,1109.53,United Kingdom,2
15070,395,1,106.2,United Kingdom,3
15071,116,2,491.035,United Kingdom,2
15073,32,3,347.8033333,United Kingdom,2
15074,128,1,748.87,United Kingdom,2
15075,100,1,773.03,United Kingdom,2
15076,195,1,880.85,United Kingdom,2
15078,30,32,304.4721875,United Kingdom,2
15079,235,4,223.9025,United Kingdom,3
15081,45,5,100.96,United Kingdom,4
15083,279,1,88.2,United Kingdom,3
15087,304,1,306.94,United Kingdom,3
15088,44,2,580.035,United Kingdom,2
15089,33,6,403.4733333,United Kingdom,2
15090,331,1,381.32,United Kingdom,3
15091,90,1,480.71,United Kingdom,2
15092,238,2,228.905,United Kingdom,3
15093,41,6,766.17,United Kingdom,2
15095,126,4,342.65,United Kingdom,2
15096,65,1,219.39,United Kingdom,4
15097,27,1,248.08,United Kingdom,4
15098,205,3,13305.5,United Kingdom,2
15099,107,1,410.48,United Kingdom,2
15100,356,3,292,United Kingdom,3
15101,31,2,158.765,United Kingdom,4
15103,54,2,351.68,United Kingdom,2
15104,219,2,513.72,United Kingdom,3
15105,41,7,328.4185714,United Kingdom,2
15106,40,5,284.504,United Kingdom,2
15107,334,6,53.25,United Kingdom,3
15108,164,4,325.0625,European Community,2
15109,268,1,484.95,United Kingdom,3
15110,46,4,249.025,United Kingdom,4
15111,52,3,522.4933333,United Kingdom,2
15113,32,3,1203.11,United Kingdom,2
15114,53,10,276.056,United Kingdom,2
15115,41,1,340.11,United Kingdom,2
15116,40,4,338.1875,United Kingdom,2
15117,37,5,310.356,United Kingdom,2
15118,157,1,244.8,United Kingdom,4
15119,268,1,266.4,United Kingdom,3
15120,156,1,358.82,United Kingdom,2
15121,73,2,228.86,United Kingdom,4
15122,137,3,544.5933333,United Kingdom,2
15123,30,2,1099.655,United Kingdom,2
15124,45,2,92.095,United Kingdom,4
15125,48,15,768.5653333,United Kingdom,2
15127,88,1,406.53,United Kingdom,2
15128,83,4,367.75,United Kingdom,2
15129,73,11,313.4,United Kingdom,2
15130,192,1,330.11,United Kingdom,3
15132,41,5,195.586,United Kingdom,4
15133,150,3,327.4733333,United Kingdom,2
15134,37,8,173.49875,United Kingdom,4
15135,262,1,139.05,United Kingdom,3
15136,25,4,321.675,United Kingdom,2
15139,262,2,89.48,United Kingdom,3
15140,75,7,336.3214286,United Kingdom,2
15142,69,1,498.74,United Kingdom,2
15143,248,1,259.45,United Kingdom,3
15144,31,17,387.0847059,United Kingdom,2
15145,27,4,298.6825,United Kingdom,2
15146,187,2,663.58,United Kingdom,2
15147,263,1,623.5,United Kingdom,3
15148,33,1,301.29,United Kingdom,2
15149,156,1,520.8,United Kingdom,2
15150,40,10,531.447,United Kingdom,2
15152,32,13,365.0530769,United Kingdom,2
15153,54,1,329.25,United Kingdom,2
15154,98,1,296.42,United Kingdom,4
15156,24,3,320.4966667,United Kingdom,2
15157,26,3,645.3566667,United Kingdom,2
15158,68,1,401.4,United Kingdom,2
15159,24,30,621.367,United Kingdom,2
15160,380,1,158.16,United Kingdom,3
15163,41,2,152.235,United Kingdom,4
15164,91,3,281.0166667,United Kingdom,4
15165,396,1,487.75,United Kingdom,3
15167,343,1,163,United Kingdom,3
15168,48,1,106.56,United Kingdom,4
15171,354,1,1289.5,United Kingdom,3
15172,31,5,324.81,United Kingdom,2
15174,345,1,135.75,United Kingdom,3
15175,94,1,224.14,United Kingdom,4
15178,283,1,40.5,United Kingdom,3
15179,41,5,441.39,United Kingdom,2
15180,390,1,87.5,United Kingdom,3
15181,89,3,229.8266667,United Kingdom,4
15182,177,2,311.425,United Kingdom,3
15184,52,2,203.38,United Kingdom,4
15185,93,1,310.62,United Kingdom,2
15186,37,2,205.705,United Kingdom,4
15187,24,16,298.57375,United Kingdom,2
15189,24,41,395.7412195,United Kingdom,2
15192,142,3,348.1066667,United Kingdom,2
15193,83,1,499.32,United Kingdom,2
15194,26,15,507.7686667,United Kingdom,2
15195,25,1,3861,United Kingdom,2
15197,33,3,359.87,United Kingdom,2
15198,115,2,96.82,United Kingdom,4
15199,82,4,317.175,United Kingdom,2
15201,110,5,247.308,United Kingdom,4
15203,48,6,304.6333333,United Kingdom,2
15204,380,1,316.58,United Kingdom,3
15205,108,2,326.62,United Kingdom,2
15206,33,4,105.075,United Kingdom,4
15208,24,5,174.024,United Kingdom,4
15210,248,1,331.18,United Kingdom,3
15211,83,2,447.205,United Kingdom,2
15212,264,1,101.8,United Kingdom,3
15213,341,2,164.175,United Kingdom,3
15214,24,8,207.68,United Kingdom,4
15215,69,3,244.98,United Kingdom,4
15216,110,1,96.6,United Kingdom,4
15218,33,11,523.3536364,United Kingdom,2
15219,199,1,305.75,United Kingdom,3
